,customer_id,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,country,state,city,zip_code,total_population,latitude,longitude,tenure,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,Unnamed: 0.1,Unnamed: 0,gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married,satisfaction_score,cltv,customer_status,churn_score,churn_label,churn_value,churn_category,churn_reason
2048,2955-BJZHG,Month-to-Month,No,Electronic check,80.85,16.61,1400.85,0.0,0,282.37,1683.22,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,United States,California,Apple Valley,92308,28819,34.424926,-117.184503,17,No,3,Yes,,Yes,1,2048,2048,Male,41,No,No,Yes,No,0,Yes,1,5174,Churned,77,Yes,1,Competitor,Competitor had better devices
2049,2955-PSXOE,Month-to-Month,Yes,Bank transfer (automatic),20.2,43.52,20.2,0.0,0,43.52,63.72,Yes,No,No,No,No,No,No,No,No,,United States,California,Topanga,90290,5451,34.115192,-118.61017,1,No,0,No,,No,0,2049,2049,Female,48,No,No,No,No,0,No,2,3061,Churned,91,Yes,1,Price,Price too high
2050,2956-GGUCQ,Month-to-Month,Yes,Electronic check,78.85,2.05,1772.25,0.0,0,49.2,1821.45,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,United States,California,Pioneer,95666,5501,38.546999,-120.271114,24,Yes,22,Yes,,Yes,1,2050,2050,Male,71,No,Yes,Yes,No,0,Yes,1,3079,Churned,65,Yes,1,Attitude,Attitude of service provider
2051,2957-JIRMN,One Year,No,Electronic check,84.45,19.52,4959.15,0.0,0,1210.24,6169.39,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,United States,California,Vallejo,94591,51665,38.105733,-122.186338,62,Yes,3,Yes,,No,0,2051,2051,Female,69,No,Yes,No,No,0,No,4,4166,Stayed,60,No,0,Not Applicable,
2052,2957-LOLHO,Month-to-Month,Yes,Bank transfer (automatic),45.4,11.12,518.9,0.0,0,133.44,652.34,Yes,Yes,No,No,No,No,No,No,No,DSL,United States,California,Fallbrook,92028,42239,33.362575,-117.299644,12,No,14,Yes,,No,0,2052,2052,Male,49,No,No,No,No,0,No,3,2887,Churned,68,Yes,1,Competitor,Competitor made better offer
2053,2958-NHPPS,Month-to-Month,No,Electronic check,20.85,35.32,473.9,0.0,0,812.36,1286.26,Yes,No,No,No,No,No,No,No,No,,United States,California,Sacramento,95816,16164,38.574856,-121.46504,23,No,0,No,,No,0,2053,2053,Male,45,No,No,No,No,0,No,5,4263,Stayed,53,No,0,Not Applicable,
2054,2959-EEXWB,Month-to-Month,Yes,Bank transfer (automatic),50.9,0.0,2333.85,0.0,0,0.0,2333.85,No,Yes,Yes,No,No,No,Yes,Yes,Yes,DSL,United States,California,Pasadena,91105,10253,34.13946,-118.166649,45,No,18,Yes,Offer B,Yes,10,2054,2054,Female,54,No,No,Yes,Yes,2,Yes,3,3937,Stayed,64,No,0,Not Applicable,
2055,2959-FENLU,Month-to-Month,Yes,Credit card (automatic),85.3,48.38,781.4,0.0,10,435.42,1226.82,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic,United States,California,Los Gatos,95033,10172,37.160194,-121.945611,9,No,8,No,,No,0,2055,2055,Female,64,No,No,No,No,0,No,5,5850,Stayed,28,No,0,Not Applicable,
2056,2959-MJHIC,Month-to-Month,Yes,Electronic check,80.35,32.43,307.4,0.0,0,129.72,437.12,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,United States,California,Hinkley,92347,1933,34.983808,-117.239306,4,No,13,Yes,,Yes,3,2056,2056,Male,60,No,No,Yes,No,0,Yes,1,4167,Churned,65,Yes,1,Dissatisfaction,Product dissatisfaction
2057,2960-NKRSO,Month-to-Month,Yes,Electronic check,85.95,9.53,2107.15,0.0,0,228.72,2335.87,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Fiber Optic,United States,California,Mad River,95552,265,40.390301,-123.412327,24,No,24,Yes,,No,0,2057,2057,Male,60,No,No,No,No,0,No,3,5421,Stayed,52,No,0,Not Applicable,
2058,2961-VNFKL,Two Year,Yes,Credit card (automatic),25.95,24.71,1801.9,0.0,0,1754.41,3556.31,Yes,No,No,No,No,No,No,No,No,,United States,California,Mountain View,94041,13483,37.388349,-122.075299,71,Yes,0,No,Offer A,Yes,2,2058,2058,Female,42,No,No,Yes,No,0,Yes,5,5072,Stayed,23,No,0,Not Applicable,
2059,2962-XPMCQ,Month-to-Month,Yes,Electronic check,45.15,6.47,98.5,0.0,0,12.94,111.44,Yes,Yes,No,No,No,No,No,No,No,DSL,United States,California,Sacramento,95828,54880,38.486938,-121.395805,2,No,21,Yes,Offer E,No,0,2059,2059,Male,56,No,No,No,No,0,No,2,2699,Churned,81,Yes,1,Competitor,Competitor offered higher download speeds
2060,2967-MXRAV,One Year,No,Mailed check,18.8,43.57,18.8,0.0,0,43.57,62.37,Yes,No,No,No,No,No,No,No,No,,United States,California,Los Angeles,90003,58198,33.964131,-118.272783,1,No,0,No,,Yes,9,2060,2060,Male,29,Yes,No,Yes,No,0,Yes,3,5160,Joined,51,No,0,Not Applicable,
2061,2968-SSGAA,Month-to-Month,Yes,Electronic check,100.6,45.21,1060.2,0.0,0,452.1,1512.3,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,United States,California,San Francisco,94117,38756,37.770533,-122.445121,10,Yes,3,Yes,,No,0,2061,2061,Female,41,No,No,No,No,0,No,1,4001,Churned,77,Yes,1,Competitor,Competitor offered more data
2062,2969-QWUBZ,Month-to-Month,No,Electronic check,51.4,0.0,96.8,0.0,0,0.0,96.8,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Cable,United States,California,Los Altos,94022,18486,37.349546,-122.134356,2,No,21,Yes,,No,0,2062,2062,Female,53,No,No,No,No,0,No,5,2580,Joined,58,No,0,Not Applicable,
2063,2969-VAPYH,One Year,No,Credit card (automatic),60.5,35.99,3870.0,0.0,0,2411.33,6281.33,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL,United States,California,Fresno,93704,26580,36.799648,-119.801247,67,No,73,Yes,Offer A,No,0,2063,2063,Female,28,Yes,No,No,No,0,No,3,4363,Stayed,48,No,0,Not Applicable,
2064,2969-WGHQO,One Year,No,Electronic check,69.45,18.91,477.05,0.0,0,132.37,609.42,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,DSL,United States,California,Bradley,93426,1363,35.842889,-121.004862,7,No,29,Yes,,Yes,1,2064,2064,Female,39,No,No,Yes,Yes,3,Yes,3,3334,Stayed,54,No,0,Not Applicable,
2065,2971-SGAFL,Month-to-Month,Yes,Electronic check,78.75,38.4,995.35,0.0,50,499.2,1544.55,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,DSL,United States,California,Millbrae,94030,20350,37.601248,-122.403099,13,Yes,23,No,Offer D,No,0,2065,2065,Female,34,No,No,No,No,0,No,4,5631,Stayed,79,No,0,Not Applicable,
2066,2972-YDYUW,One Year,No,Electronic check,94.7,38.94,5468.95,0.0,0,2219.58,7688.53,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Fiber Optic,United States,California,Posey,93260,266,35.861928,-118.636698,57,Yes,7,Yes,,No,0,2066,2066,Female,47,No,No,No,No,0,No,4,4507,Stayed,70,No,0,Not Applicable,
2067,2974-GGUXS,Month-to-Month,Yes,Credit card (automatic),91.95,11.32,3301.05,17.76,0,407.52,3690.81,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic,United States,California,Granite Bay,95746,20675,38.749466,-121.184196,36,Yes,16,Yes,Offer C,No,0,2067,2067,Female,74,No,Yes,Yes,No,0,Yes,5,3273,Stayed,48,No,0,Not Applicable,
2068,2977-CEBSX,Two Year,Yes,Credit card (automatic),90.05,13.28,5965.95,0.0,0,876.48,6842.43,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL,United States,California,Coachella,92236,23170,33.680031,-116.171678,66,Yes,24,Yes,,No,0,2068,2068,Female,61,No,No,No,No,0,No,4,5813,Stayed,74,No,0,Not Applicable,
2069,2978-XXSOG,Month-to-Month,Yes,Mailed check,59.05,32.75,1253.5,0.0,0,720.5,1974.0,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL,United States,California,Doyle,96109,1177,40.012675,-120.101857,22,Yes,24,Yes,Offer D,No,0,2069,2069,Female,33,No,No,No,No,0,No,4,3995,Stayed,47,No,0,Not Applicable,
2070,2979-SXESE,Month-to-Month,No,Electronic check,94.4,25.79,1607.2,0.0,0,438.43,2045.63,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Cable,United States,California,Berkeley,94703,19763,37.863843,-122.275684,17,Yes,12,Yes,Offer D,Yes,1,2070,2070,Female,57,No,No,Yes,No,0,Yes,1,4103,Churned,66,Yes,1,Other,Moved
2071,2982-IHMFT,Month-to-Month,Yes,Mailed check,74.45,39.61,74.45,0.0,0,39.61,114.06,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,San Diego,92126,74232,32.886925,-117.152162,1,Yes,16,Yes,,No,0,2071,2071,Female,75,No,Yes,No,No,0,No,3,4291,Churned,67,Yes,1,Competitor,Competitor made better offer
2072,2982-VPSGI,Month-to-Month,Yes,Electronic check,94.0,25.67,1078.9,0.0,0,282.37,1361.27,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,South Pasadena,91030,23984,34.110444,-118.156957,11,Yes,18,Yes,Offer D,Yes,1,2072,2072,Female,64,No,No,Yes,No,0,Yes,1,2120,Churned,67,Yes,1,Competitor,Competitor made better offer
2073,2983-ZANRP,Month-to-Month,Yes,Bank transfer (automatic),73.55,8.5,145.4,0.0,0,17.0,162.4,Yes,Yes,No,Yes,No,No,No,No,Yes,Fiber Optic,United States,California,La Puente,91744,84965,34.031441,-117.936436,2,No,59,Yes,,Yes,1,2073,2073,Female,27,Yes,No,Yes,No,0,Yes,1,5799,Churned,90,Yes,1,Competitor,Competitor had better devices
2074,2984-AFWNC,Month-to-Month,No,Electronic check,95.4,17.01,293.15,0.0,0,51.03,344.18,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Rough And Ready,95975,1601,39.225634,-121.156163,3,No,28,Yes,,No,0,2074,2074,Female,52,No,No,No,No,0,No,3,2813,Joined,70,No,0,Not Applicable,
2075,2984-MIIZL,Month-to-Month,Yes,Bank transfer (automatic),74.8,7.26,321.9,0.0,0,29.04,350.94,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic,United States,California,Guadalupe,93434,5726,34.936,-120.594655,4,No,29,Yes,,No,0,2075,2075,Male,51,No,No,No,No,0,No,1,5882,Churned,71,Yes,1,Dissatisfaction,Network reliability
2076,2984-RGEYA,Two Year,No,Bank transfer (automatic),19.75,5.27,1375.4,0.0,0,363.63,1739.03,Yes,No,No,No,No,No,No,No,No,,United States,California,Winnetka,91306,43857,34.209532,-118.577563,69,No,0,No,Offer A,Yes,9,2076,2076,Female,38,No,No,Yes,No,0,Yes,4,5325,Stayed,72,No,0,Not Applicable,
2077,2984-TBYKU,Two Year,Yes,Credit card (automatic),104.9,32.22,7732.65,0.0,0,2319.84,10052.49,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber Optic,United States,California,Barstow,92311,31293,34.965648,-117.001509,72,Yes,25,Yes,Offer A,Yes,6,2077,2077,Male,38,No,No,Yes,Yes,3,Yes,4,6378,Stayed,25,No,0,Not Applicable,
2078,2985-FMWYF,Month-to-Month,Yes,Electronic check,93.5,18.12,2341.55,0.0,0,416.76,2758.31,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Myers Flat,95554,644,40.267158,-123.805913,23,Yes,23,Yes,Offer D,No,0,2078,2078,Female,46,No,No,No,No,0,No,3,4861,Stayed,73,No,0,Not Applicable,
2079,2985-JUUBZ,Month-to-Month,Yes,Electronic check,74.55,13.86,3015.75,0.0,0,554.4,3570.15,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL,United States,California,Dulzura,91917,727,32.622999,-116.687855,40,Yes,75,Yes,Offer B,Yes,5,2079,2079,Male,32,No,No,Yes,Yes,3,Yes,5,3718,Stayed,64,No,0,Not Applicable,
2080,2987-BJXIK,Two Year,No,Mailed check,84.7,16.93,5991.05,0.0,0,1185.1,7176.15,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL,United States,California,Tulare,93274,56101,36.185471,-119.375243,70,Yes,10,Yes,,No,0,2080,2080,Female,44,No,No,No,No,0,No,4,4180,Stayed,45,No,0,Not Applicable,
2081,2988-GBIVW,Two Year,Yes,Electronic check,90.85,38.5,6470.1,0.0,0,2695.0,9165.1,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Fiber Optic,United States,California,Knights Landing,95645,1793,38.875508,-121.765866,70,Yes,25,Yes,,Yes,10,2081,2081,Female,68,No,Yes,Yes,No,0,Yes,4,5129,Stayed,64,No,0,Not Applicable,
2082,2988-PLAHS,One Year,Yes,Electronic check,69.95,29.51,220.45,0.0,30,88.53,338.98,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Cable,United States,California,Sierraville,96126,227,39.559709,-120.345639,3,No,17,No,Offer E,No,0,2082,2082,Female,58,No,No,No,No,0,No,5,2754,Joined,67,No,0,Not Applicable,
2083,2988-QRAJY,Two Year,Yes,Credit card (automatic),110.05,5.71,7430.75,23.16,0,393.99,7801.58,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,United States,California,Santa Rosa,95403,40270,38.488431,-122.752839,69,Yes,73,Yes,Offer A,No,0,2083,2083,Male,27,Yes,No,No,No,0,No,3,5798,Stayed,30,No,0,Not Applicable,
2084,2990-HWIML,Month-to-Month,Yes,Electronic check,89.5,47.92,573.3,0.0,0,287.52,860.82,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Ontario,91764,49474,34.074087,-117.605618,6,No,25,Yes,Offer E,No,0,2084,2084,Female,58,No,No,No,No,0,No,1,2898,Churned,82,Yes,1,Competitor,Competitor had better devices
2085,2990-IAJSV,Two Year,No,Bank transfer (automatic),92.0,45.41,6632.75,0.0,0,3269.52,9902.27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,United States,California,San Francisco,94110,74641,37.750021,-122.415201,72,Yes,20,Yes,,No,0,2085,2085,Male,55,No,No,No,No,0,No,3,4200,Stayed,68,No,0,Not Applicable,
2086,2990-OGYTD,Two Year,No,Bank transfer (automatic),86.15,3.2,5883.85,0.0,0,214.4,6098.25,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,United States,California,Fullerton,92831,34592,33.879983,-117.895482,67,Yes,23,Yes,Offer A,Yes,1,2086,2086,Female,41,No,No,Yes,No,0,Yes,5,5037,Stayed,31,No,0,Not Applicable,
2087,2995-UPRYS,One Year,Yes,Credit card (automatic),99.2,19.76,4062.2,0.0,0,790.4,4852.6,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Long Beach,90802,38427,33.752524,-118.210737,40,No,22,Yes,,Yes,1,2087,2087,Female,74,No,Yes,Yes,No,0,Yes,3,5098,Churned,69,Yes,1,Other,Moved
2088,2995-YWTCD,Two Year,Yes,Bank transfer (automatic),24.9,31.58,467.7,0.0,0,600.02,1067.72,Yes,No,No,No,No,No,No,No,No,,United States,California,Browns Valley,95918,1477,39.292334,-121.320597,19,Yes,0,No,,Yes,1,2088,2088,Female,20,Yes,No,Yes,Yes,1,Yes,3,5396,Stayed,79,No,0,Not Applicable,
2089,2996-XAUVF,Two Year,Yes,Mailed check,40.05,0.0,2799.75,0.0,0,0.0,2799.75,No,Yes,No,No,No,Yes,No,Yes,Yes,DSL,United States,California,Needles,92363,5488,34.711224,-114.702256,70,No,59,Yes,Offer A,No,0,2089,2089,Male,25,Yes,No,No,No,0,No,5,5055,Stayed,57,No,0,Not Applicable,
2090,2999-AANRQ,Two Year,No,Credit card (automatic),71.05,17.35,1524.85,16.91,140,364.35,2012.29,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,DSL,United States,California,Sacramento,95833,31422,38.619049,-121.517552,21,No,71,No,,No,0,2090,2090,Female,23,Yes,No,No,No,0,No,4,5138,Stayed,56,No,0,Not Applicable,
2091,3001-CBHLQ,Month-to-Month,Yes,Electronic check,104.9,43.51,3351.55,33.73,0,1392.32,4710.14,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Fiber Optic,United States,California,Angels Camp,95222,4264,38.071327,-120.632221,32,Yes,22,Yes,Offer C,Yes,1,2091,2091,Male,76,No,Yes,Yes,No,0,Yes,1,3966,Churned,79,Yes,1,Attitude,Attitude of support person
2092,3001-UNBTL,Month-to-Month,Yes,Electronic check,103.95,49.36,2964.8,0.0,0,1431.44,4396.24,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic,United States,California,Burbank,91506,18539,34.169706,-118.323548,29,Yes,19,Yes,Offer C,Yes,1,2092,2092,Male,69,No,Yes,Yes,Yes,1,Yes,4,3733,Stayed,58,No,0,Not Applicable,
2093,3002-WQZWT,Month-to-Month,Yes,Electronic check,74.2,16.38,1993.25,0.0,0,475.02,2468.27,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,Murrieta,92563,18311,33.581045,-117.14719,29,Yes,82,Yes,Offer C,No,0,2093,2093,Female,25,Yes,No,No,No,0,No,5,3982,Stayed,55,No,0,Not Applicable,
2094,3003-CMDUU,Month-to-Month,Yes,Electronic check,95.15,29.81,2395.7,0.0,80,745.25,3220.95,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Santa Paula,93060,32511,34.402343,-119.094824,25,No,52,No,,No,0,2094,2094,Female,22,Yes,No,Yes,No,0,Yes,3,3273,Stayed,52,No,0,Not Applicable,
2095,3005-NFMTA,Month-to-Month,Yes,Electronic check,98.8,8.93,5617.75,0.0,0,491.15,6108.9,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Valencia,91354,17846,34.457005,-118.573726,55,Yes,21,Yes,Offer B,No,0,2095,2095,Male,73,No,Yes,No,No,0,No,2,5543,Churned,69,Yes,1,Price,Price too high
2096,3005-TYFRD,Month-to-Month,Yes,Credit card (automatic),103.65,33.66,5676.65,0.0,0,1851.3,7527.95,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,United States,California,Tollhouse,93667,2633,36.993666,-119.348267,55,Yes,25,Yes,Offer B,Yes,4,2096,2096,Female,54,No,No,Yes,No,0,Yes,5,4768,Stayed,46,No,0,Not Applicable,
2097,3006-XIMLN,Month-to-Month,Yes,Bank transfer (automatic),94.2,42.89,193.8,0.0,0,85.78,279.58,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Garden Valley,95633,2536,38.852544,-120.837669,2,Yes,13,Yes,,No,0,2097,2097,Female,34,No,No,No,No,0,No,2,5299,Churned,79,Yes,1,Dissatisfaction,Lack of self-service on Website
2098,3007-FDPEA,Month-to-Month,Yes,Bank transfer (automatic),20.7,13.89,39.85,0.0,0,27.78,67.63,Yes,No,No,No,No,No,No,No,No,,United States,California,Fallbrook,92028,42239,33.362575,-117.299644,2,No,0,No,,No,0,2098,2098,Female,28,Yes,No,No,No,0,No,4,2107,Joined,46,No,0,Not Applicable,
2099,3009-JWMPU,One Year,Yes,Electronic check,96.75,22.64,6125.4,0.0,0,1403.68,7529.08,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic,United States,California,Five Points,93624,1852,36.397745,-120.119911,62,Yes,9,Yes,Offer B,No,0,2099,2099,Male,58,No,No,No,No,0,No,2,5016,Churned,92,Yes,1,Attitude,Attitude of service provider
2100,3011-WQKSZ,Month-to-Month,Yes,Electronic check,20.0,24.1,377.55,0.0,0,457.9,835.45,Yes,No,No,No,No,No,No,No,No,,United States,California,Foresthill,95631,5714,39.031876,-120.811141,19,No,0,No,Offer D,No,0,2100,2100,Male,41,No,No,No,Yes,3,No,3,5188,Stayed,31,No,0,Not Applicable,
2101,3012-VFFMN,Month-to-Month,No,Mailed check,20.65,5.01,158.95,0.0,0,35.07,194.02,Yes,No,No,No,No,No,No,No,No,,United States,California,Richvale,95974,74,39.495768,-121.747472,7,No,0,No,,Yes,7,2101,2101,Female,61,No,No,Yes,Yes,1,Yes,3,4058,Stayed,74,No,0,Not Applicable,
2102,3014-WJKSM,Month-to-Month,Yes,Credit card (automatic),75.3,3.35,2263.4,0.0,0,97.15,2360.55,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic,United States,California,San Luis Obispo,93401,27047,35.233745,-120.626442,29,No,59,Yes,,Yes,10,2102,2102,Male,26,Yes,No,Yes,No,0,Yes,4,4910,Stayed,40,No,0,Not Applicable,
2103,3016-KSVCP,Month-to-Month,No,Mailed check,33.75,0.0,1009.25,0.0,0,0.0,1009.25,No,Yes,No,No,No,No,Yes,No,No,DSL,United States,California,Rancho Palos Verdes,90275,41263,33.753146,-118.367459,29,No,22,Yes,Offer C,Yes,4,2103,2103,Male,47,No,No,Yes,No,0,Yes,3,3664,Stayed,62,No,0,Not Applicable,
2104,3018-TFTSU,Month-to-Month,No,Bank transfer (automatic),81.7,18.38,858.6,0.0,0,220.56,1079.16,Yes,Yes,Yes,No,Yes,No,No,No,No,Fiber Optic,United States,California,Hathaway Pines,95233,335,38.184914,-120.364085,12,No,3,Yes,Offer D,No,0,2104,2104,Male,44,No,No,No,No,0,No,1,2850,Churned,76,Yes,1,Dissatisfaction,Poor expertise of phone support
2105,3021-VLNRJ,One Year,Yes,Credit card (automatic),70.8,37.52,3478.15,0.0,0,1876.0,5354.15,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,DSL,United States,California,Encino,91436,13129,34.152875,-118.486056,50,No,71,Yes,Offer B,No,0,2105,2105,Female,25,Yes,No,No,Yes,2,No,4,4798,Stayed,34,No,0,Not Applicable,
2106,3022-BEXHZ,Two Year,Yes,Bank transfer (automatic),111.2,40.96,7530.8,0.0,0,2744.32,10275.12,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,United States,California,Sonoma,95476,34314,38.25485,-122.461799,67,Yes,47,Yes,,Yes,6,2106,2106,Male,19,Yes,No,Yes,Yes,1,Yes,4,6060,Stayed,71,No,0,Not Applicable,
2107,3023-GFLBR,Month-to-Month,No,Credit card (automatic),86.15,14.34,2745.7,0.0,0,473.22,3218.92,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,United States,California,San Bernardino,92408,12149,34.084909,-117.258107,33,Yes,28,Yes,,Yes,1,2107,2107,Female,63,No,No,Yes,No,0,Yes,2,3336,Churned,66,Yes,1,Attitude,Attitude of service provider
2108,3026-ATZYV,One Year,No,Bank transfer (automatic),75.1,1.12,2658.8,0.0,0,41.44,2700.24,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Cable,United States,California,Riverside,92507,48649,33.976328,-117.319786,37,No,23,Yes,Offer C,Yes,3,2108,2108,Female,32,No,No,Yes,Yes,2,Yes,3,4131,Stayed,64,No,0,Not Applicable,
2109,3027-YNWZU,Two Year,No,Credit card (automatic),25.0,6.81,1584.8,0.0,0,435.84,2020.64,Yes,No,No,No,No,No,No,No,No,,United States,California,San Ramon,94583,44078,37.766556,-121.976784,64,Yes,0,No,Offer B,Yes,5,2109,2109,Female,44,No,No,Yes,No,0,Yes,5,5538,Stayed,61,No,0,Not Applicable,
2110,3027-ZTDHO,Month-to-Month,Yes,Electronic check,89.9,32.85,89.9,0.0,0,32.85,122.75,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,United States,California,Fresno,93721,6848,36.732694,-119.783786,1,No,53,Yes,Offer E,No,0,2110,2110,Male,21,Yes,No,No,No,0,No,1,5951,Churned,80,Yes,1,Other,Don't know
2111,3030-YDNRM,Month-to-Month,Yes,Electronic check,74.85,11.58,572.45,0.0,0,92.64,665.09,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,United States,California,Pasadena,91107,32369,34.159007,-118.087353,8,Yes,7,Yes,Offer E,No,0,2111,2111,Male,64,No,No,No,No,0,No,4,5514,Stayed,40,No,0,Not Applicable,
2112,3030-YZADT,Month-to-Month,No,Mailed check,44.95,2.88,431.0,0.0,10,25.92,466.92,Yes,Yes,No,No,No,No,No,No,No,DSL,United States,California,Grass Valley,95949,17922,39.099204,-121.137962,9,No,26,No,Offer E,No,0,2112,2112,Male,57,No,No,No,No,0,No,1,5023,Churned,66,Yes,1,Competitor,Competitor had better devices
2113,3030-ZKIWL,Month-to-Month,No,Mailed check,20.05,18.15,20.05,0.0,0,18.15,38.2,Yes,No,No,No,No,No,No,No,No,,United States,California,Lake Isabella,93240,5564,35.607875,-118.466318,1,No,0,No,,No,0,2113,2113,Male,23,Yes,No,No,No,0,No,5,2798,Joined,21,No,0,Not Applicable,
2114,3034-ZBEQN,One Year,No,Mailed check,34.7,0.0,1604.5,0.0,0,0.0,1604.5,No,Yes,No,Yes,Yes,No,No,No,No,DSL,United States,California,La Puente,91746,30802,34.038983,-117.991372,48,No,22,Yes,,Yes,1,2114,2114,Female,31,No,No,Yes,No,0,Yes,2,5995,Churned,90,Yes,1,Dissatisfaction,Product dissatisfaction
2115,3038-PQIUY,Month-to-Month,Yes,Bank transfer (automatic),66.15,20.14,2522.4,0.0,0,765.32,3287.72,Yes,Yes,Yes,Yes,Yes,No,No,No,No,DSL,United States,California,Dulzura,91917,727,32.622999,-116.687855,38,Yes,13,Yes,,No,0,2115,2115,Female,39,No,No,No,No,0,No,4,4933,Stayed,78,No,0,Not Applicable,
2116,3039-MJSLN,Month-to-Month,No,Bank transfer (automatic),20.2,18.43,50.6,0.0,0,55.29,105.89,Yes,No,No,No,No,No,No,No,No,,United States,California,Cressey,95312,55,37.420273,-120.66527,3,No,0,No,,No,0,2116,2116,Male,36,No,No,No,Yes,3,No,3,3594,Joined,46,No,0,Not Applicable,
2117,3043-SUDUA,Month-to-Month,No,Bank transfer (automatic),19.9,15.53,601.55,0.0,0,496.96,1098.51,Yes,No,No,No,No,No,No,No,No,,United States,California,West Sacramento,95605,12756,38.592745,-121.540036,32,No,0,No,Offer C,No,0,2117,2117,Female,35,No,No,No,No,0,No,3,4374,Stayed,29,No,0,Not Applicable,
2118,3043-TYBNO,Month-to-Month,No,Mailed check,60.65,22.49,196.9,0.0,0,67.47,264.37,Yes,Yes,No,No,No,Yes,No,Yes,Yes,DSL,United States,California,Kneeland,95549,264,40.664483,-123.865325,3,No,11,Yes,,No,0,2118,2118,Male,43,No,No,No,No,0,No,5,2111,Joined,22,No,0,Not Applicable,
2119,3045-XETSH,Month-to-Month,Yes,Electronic check,94.85,43.26,953.45,0.0,0,432.6,1386.05,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic,United States,California,Lake Hughes,93532,2771,34.659579,-118.584212,10,Yes,21,Yes,,No,0,2119,2119,Female,34,No,No,No,No,0,No,3,3074,Churned,90,Yes,1,Competitor,Competitor offered more data
2120,3049-NDXFL,Month-to-Month,No,Mailed check,85.8,34.47,85.8,0.0,0,34.47,120.27,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,United States,California,San Diego,92130,28201,32.957195,-117.202542,1,Yes,59,Yes,Offer E,No,0,2120,2120,Female,30,No,No,No,No,0,No,3,2850,Churned,89,Yes,1,Competitor,Competitor made better offer
